date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units,raw_region,raw_ta,raw_product,raw_brand,is_missing_categorical,parsed_date,iso_date,iso_year,iso_week,year_week,is_week_mismatch,clean_region,clean_therapeutic_area,clean_product,clean_brand,clean_trx,clean_nrx,clean_units,is_negative_trx,is_missing_numeric,is_nrx_gt_trx_error,is_duplicate,rejection_reason
2023/07/03,79,2023,,  Cardiology  ,Cardivex,Corvyx Pharma,286.2,78.8,918,,Cardiology,Cardivex,Corvyx Pharma,True,2023-07-03,2023-07-03,2023,27,2023-W27,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,286.2,78.8,918.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023/03/06,62,2023,MAHARASHTRA,  Respiratory  ,Airovent,,197.2,80.0,575,MAHARASHTRA,Respiratory,Airovent,,True,2023-03-06,2023-03-06,2023,10,2023-W10,False,Maharashtra,Respiratory,Airovent,Unknown,197.2,80.0,575.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
05-Feb-2024,110,2024,gujarat,respiratory,Respivan,,135.2,24.6,343,gujarat,respiratory,Respivan,,True,2024-02-05,2024-02-05,2024,6,2024-W06,False,Gujarat,Respiratory,Respivan,Unknown,135.2,24.6,343.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/07/29,135,2024,west bengal,respiratory,Respivan,,199.1,45.3,499,west bengal,respiratory,Respivan,,True,2024-07-29,2024-07-29,2024,31,2024-W31,False,West Bengal,Respiratory,Respivan,Unknown,199.1,45.3,499.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
25/12/2023,104,2023,gujarat,DIABETES,Metforal,,193.4,35.0,593,gujarat,DIABETES,Metforal,,True,2023-12-25,2023-12-25,2023,52,2023-W52,False,Gujarat,Diabetes,Metforal,Unknown,193.4,35.0,593.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
06-Oct-2025,197,2025,,CARDIOLOGY,Cardivex,Corvyx Pharma,137.6,29.5,404,,CARDIOLOGY,Cardivex,Corvyx Pharma,True,2025-10-06,2025-10-06,2025,41,2025-W41,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,137.6,29.5,404.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
24-Mar-2025,169,2025,,DIABETES,Glucotend,Glucera Health,313.5,81.4,988,,DIABETES,Glucotend,Glucera Health,True,2025-03-24,2025-03-24,2025,13,2025-W13,False,Unknown,Diabetes,Glucotend,Glucera Health,313.5,81.4,988.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025/07/28,187,2025,DELHI,Respiratory,Bronchel,,215.9,69.6,610,DELHI,Respiratory,Bronchel,,True,2025-07-28,2025-07-28,2025,31,2025-W31,False,Delhi,Respiratory,Bronchel,Unknown,215.9,69.6,610.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022-12-12,50,2022,  West Bengal  ,RESPIRATORY,Airovent,,192.7,63.0,654,West Bengal,RESPIRATORY,Airovent,,True,2022-12-12,2022-12-12,2022,50,2022-W50,False,West Bengal,Respiratory,Airovent,Unknown,192.7,63.0,654.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
12/09/2022,37,2022,,DIABETES,Glucotend,Glucera Health,,120.3,1591,,DIABETES,Glucotend,Glucera Health,True,2022-09-12,2022-09-12,2022,37,2022-W37,False,Unknown,Diabetes,Glucotend,Glucera Health,,120.3,1591.0,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023/10/30,96,2023,,  Cardiology  ,Cordamet,Meditrix Labs,149.2,47.0,458,,Cardiology,Cordamet,Meditrix Labs,True,2023-10-30,2023-10-30,2023,44,2023-W44,False,Unknown,Cardiology,Cordamet,Meditrix Labs,149.2,47.0,458.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
01/12/2025,205,2025,TELANGANA,diabetes,Insulyn,,165.8,37.9,416,TELANGANA,diabetes,Insulyn,,True,2025-12-01,2025-12-01,2025,49,2025-W49,False,Telangana,Diabetes,Insulyn,Unknown,165.8,37.9,416.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025-12-15,207,2025,  Karnataka  ,RESPIRATORY,Bronchel,,207.9,49.0,657,Karnataka,RESPIRATORY,Bronchel,,True,2025-12-15,2025-12-15,2025,51,2025-W51,False,Karnataka,Respiratory,Bronchel,Unknown,207.9,49.0,657.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
07/02/2022,6,2022,,diabetes,Insulyn,Insulara Biotech,373.0,103.0,986,,diabetes,Insulyn,Insulara Biotech,True,2022-02-07,2022-02-07,2022,6,2022-W06,False,Unknown,Diabetes,Insulyn,Insulara Biotech,373.0,103.0,986.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
11-Apr-2022,15,2022,delhi,  Cardiology  ,Cordamet,,138.0,16.0,393,delhi,Cardiology,Cordamet,,True,2022-04-11,2022-04-11,2022,15,2022-W15,False,Delhi,Cardiology,Cordamet,Unknown,138.0,16.0,393.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
09/26/2022,39,2022,,Cardiology,Vascolin,Zenova Biosciences,186.4,31.2,,,Cardiology,Vascolin,Zenova Biosciences,True,2022-09-26,2022-09-26,2022,39,2022-W39,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,186.4,31.2,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
07/24/2023,82,2023,,Diabetes,Glucotend,Glucera Health,261.2,77.9,866,,Diabetes,Glucotend,Glucera Health,True,2023-07-24,2023-07-24,2023,30,2023-W30,False,Unknown,Diabetes,Glucotend,Glucera Health,261.2,77.9,866.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022-03-14,11,2022,,DIABETES,Insulyn,Insulara Biotech,311.0,45.5,790,,DIABETES,Insulyn,Insulara Biotech,True,2022-03-14,2022-03-14,2022,11,2022-W11,False,Unknown,Diabetes,Insulyn,Insulara Biotech,311.0,45.5,790.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022/06/13,24,2022,Delhi,Cardiology,Cordamet,,199.6,,515,Delhi,Cardiology,Cordamet,,True,2022-06-13,2022-06-13,2022,24,2022-W24,False,Delhi,Cardiology,Cordamet,Unknown,199.6,,515.0,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-07-29,135,2024,,CARDIOLOGY,Cordamet,Meditrix Labs,299.9,74.3,942,,CARDIOLOGY,Cordamet,Meditrix Labs,True,2024-07-29,2024-07-29,2024,31,2024-W31,False,Unknown,Cardiology,Cordamet,Meditrix Labs,299.9,74.3,942.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022/02/14,7,2022,West Bengal,  Cardiology  ,Cardivex,,246.9,76.5,808,West Bengal,Cardiology,Cardivex,,True,2022-02-14,2022-02-14,2022,7,2022-W07,False,West Bengal,Cardiology,Cardivex,Unknown,246.9,76.5,808.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
15-Aug-2022,33,2022,Telangana,CARDIOLOGY,Vascolin,,163.2,39.0,534,Telangana,CARDIOLOGY,Vascolin,,True,2022-08-15,2022-08-15,2022,33,2022-W33,False,Telangana,Cardiology,Vascolin,Unknown,163.2,39.0,534.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
18/12/2023,103,2023,,  Diabetes  ,Metforal,Novanta Pharma,196.3,67.2,591,,Diabetes,Metforal,Novanta Pharma,True,2023-12-18,2023-12-18,2023,51,2023-W51,False,Unknown,Diabetes,Metforal,Novanta Pharma,196.3,67.2,591.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
17-Feb-2025,164,2025,,cardiology,Cordamet,Meditrix Labs,215.6,44.0,729,,cardiology,Cordamet,Meditrix Labs,True,2025-02-17,2025-02-17,2025,8,2025-W08,False,Unknown,Cardiology,Cordamet,Meditrix Labs,215.6,44.0,729.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022/01/10,2,2022,  Kerala  ,  Respiratory  ,Respivan,,103.0,21.9,269,Kerala,Respiratory,Respivan,,True,2022-01-10,2022-01-10,2022,2,2022-W02,False,Kerala,Respiratory,Respivan,Unknown,103.0,21.9,269.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-03-11,115,2024,,cardiology,Vascolin,Zenova Biosciences,280.7,67.8,750,,cardiology,Vascolin,Zenova Biosciences,True,2024-03-11,2024-03-11,2024,11,2024-W11,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,280.7,67.8,750.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10-Jul-2023,80,2023,DELHI,  Cardiology  ,Cardivex,,250.6,62.7,802,DELHI,Cardiology,Cardivex,,True,2023-07-10,2023-07-10,2023,28,2023-W28,False,Delhi,Cardiology,Cardivex,Unknown,250.6,62.7,802.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022-12-12,50,2022,,  Respiratory  ,Bronchel,Breathex Labs,236.5,81.2,657,,Respiratory,Bronchel,Breathex Labs,True,2022-12-12,2022-12-12,2022,50,2022-W50,False,Unknown,Respiratory,Bronchel,Breathex Labs,236.5,81.2,657.0,False,False,False,True,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | DUPLICATE_RECORD
2022-09-05,36,2022,  Kerala  ,cardiology,Vascolin,,158.6,60.5,506,Kerala,cardiology,Vascolin,,True,2022-09-05,2022-09-05,2022,36,2022-W36,False,Kerala,Cardiology,Vascolin,Unknown,158.6,60.5,506.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
12/12/2022,50,2022,,  Respiratory  ,Bronchel,Breathex Labs,180.6,58.9,527,,Respiratory,Bronchel,Breathex Labs,True,2022-12-12,2022-12-12,2022,50,2022-W50,False,Unknown,Respiratory,Bronchel,Breathex Labs,180.6,58.9,527.0,False,False,False,True,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | DUPLICATE_RECORD
14-Jul-2025,185,2025,,respiratory,Bronchel,Breathex Labs,165.6,37.1,563,,respiratory,Bronchel,Breathex Labs,True,2025-07-14,2025-07-14,2025,29,2025-W29,False,Unknown,Respiratory,Bronchel,Breathex Labs,165.6,37.1,563.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
03/03/2025,166,2025,,  Diabetes  ,Insulyn,Insulara Biotech,257.9,58.1,854,,Diabetes,Insulyn,Insulara Biotech,True,2025-03-03,2025-03-03,2025,10,2025-W10,False,Unknown,Diabetes,Insulyn,Insulara Biotech,257.9,58.1,854.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025-10-27,200,2025,GUJARAT,diabetes,Metforal,,286.7,67.5,763,GUJARAT,diabetes,Metforal,,True,2025-10-27,2025-10-27,2025,44,2025-W44,False,Gujarat,Diabetes,Metforal,Unknown,286.7,67.5,763.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023-01-23,56,2023,kerala,Diabetes,Insulyn,,156.4,36.3,463,kerala,Diabetes,Insulyn,,True,2023-01-23,2023-01-23,2023,4,2023-W04,False,Kerala,Diabetes,Insulyn,Unknown,156.4,36.3,463.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022-07-25,30,2022,  Delhi  ,DIABETES,Insulyn,,199.6,77.7,634,Delhi,DIABETES,Insulyn,,True,2022-07-25,2022-07-25,2022,30,2022-W30,False,Delhi,Diabetes,Insulyn,Unknown,199.6,77.7,634.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023-08-07,84,2023,MAHARASHTRA,Diabetes,Metforal,,265.8,64.7,723,MAHARASHTRA,Diabetes,Metforal,,True,2023-08-07,2023-08-07,2023,32,2023-W32,False,Maharashtra,Diabetes,Metforal,Unknown,265.8,64.7,723.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/12/16,155,2024,WestBengal,DIABETES,Metforal,,197.8,53.0,606,WestBengal,DIABETES,Metforal,,True,2024-12-16,2024-12-16,2024,51,2024-W51,False,West Bengal,Diabetes,Metforal,Unknown,197.8,53.0,606.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
11/10/2025,202,2025,,Respiratory,Respivan,Aerovant Pharma,126.5,31.8,,,Respiratory,Respivan,Aerovant Pharma,True,2025-11-10,2025-11-10,2025,46,2025-W46,False,Unknown,Respiratory,Respivan,Aerovant Pharma,126.5,31.8,,False,True,False,True,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | DUPLICATE_RECORD
07-Mar-2022,10,2022,,  Diabetes  ,Metforal,Novanta Pharma,193.8,44.5,494,,Diabetes,Metforal,Novanta Pharma,True,2022-03-07,2022-03-07,2022,10,2022-W10,False,Unknown,Diabetes,Metforal,Novanta Pharma,193.8,44.5,494.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
13-Jun-2022,24,2022,Delhi,  Respiratory  ,Bronchel,,143.6,25.3,451,Delhi,Respiratory,Bronchel,,True,2022-06-13,2022-06-13,2022,24,2022-W24,False,Delhi,Respiratory,Bronchel,Unknown,143.6,25.3,451.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
20/10/2025,199,2025,AndhraPradesh,respiratory,Bronchel,,201.7,65.3,576,AndhraPradesh,respiratory,Bronchel,,True,2025-10-20,2025-10-20,2025,43,2025-W43,False,Andhra Pradesh,Respiratory,Bronchel,Unknown,201.7,65.3,576.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/01/08,106,2024,Maharashtra,Cardiology,Cardivex,,271.3,84.0,790,Maharashtra,Cardiology,Cardivex,,True,2024-01-08,2024-01-08,2024,2,2024-W02,False,Maharashtra,Cardiology,Cardivex,Unknown,271.3,84.0,790.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
05-Sep-2022,36,2022,WEST BENGAL,Cardiology,Cardivex,,266.6,59.8,667,WEST BENGAL,Cardiology,Cardivex,,True,2022-09-05,2022-09-05,2022,36,2022-W36,False,West Bengal,Cardiology,Cardivex,Unknown,266.6,59.8,667.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022/01/03,1,2022,KERALA,CARDIOLOGY,Vascolin,,227.0,57.1,586,KERALA,CARDIOLOGY,Vascolin,,True,2022-01-03,2022-01-03,2022,1,2022-W01,False,Kerala,Cardiology,Vascolin,Unknown,227.0,57.1,586.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
13-Jun-2022,24,2022,,DIABETES,Metforal,Novanta Pharma,220.5,50.8,672,,DIABETES,Metforal,Novanta Pharma,True,2022-06-13,2022-06-13,2022,24,2022-W24,False,Unknown,Diabetes,Metforal,Novanta Pharma,220.5,50.8,672.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
28-Jul-2025,187,2025,GUJARAT,Diabetes,Metforal,,193.7,50.4,547,GUJARAT,Diabetes,Metforal,,True,2025-07-28,2025-07-28,2025,31,2025-W31,False,Gujarat,Diabetes,Metforal,Unknown,193.7,50.4,547.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/04/29,122,2024,Karnataka,  Cardiology  ,Vascolin,,267.8,66.1,704,Karnataka,Cardiology,Vascolin,,True,2024-04-29,2024-04-29,2024,18,2024-W18,False,Karnataka,Cardiology,Vascolin,Unknown,267.8,66.1,704.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
08/11/2025,189,2025,Andhra Pradesh,Diabetes,Insulyn,,198.2,56.1,638,Andhra Pradesh,Diabetes,Insulyn,,True,2025-08-11,2025-08-11,2025,33,2025-W33,False,Andhra Pradesh,Diabetes,Insulyn,Unknown,198.2,56.1,638.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
10/03/2022,40,2022,,cardiology,Cordamet,Meditrix Labs,189.2,66.7,493,,cardiology,Cordamet,Meditrix Labs,True,2022-10-03,2022-10-03,2022,40,2022-W40,False,Unknown,Cardiology,Cordamet,Meditrix Labs,189.2,66.7,493.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025-12-08,206,2025,KERALA,diabetes,Metforal,,168.4,47.6,512,KERALA,diabetes,Metforal,,True,2025-12-08,2025-12-08,2025,50,2025-W50,False,Kerala,Diabetes,Metforal,Unknown,168.4,47.6,512.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022-03-14,11,2022,RAJASTHAN,Diabetes,Metforal,,210.3,35.2,704,RAJASTHAN,Diabetes,Metforal,,True,2022-03-14,2022-03-14,2022,11,2022-W11,False,Rajasthan,Diabetes,Metforal,Unknown,210.3,35.2,704.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
24/01/2022,4,2022,,  Cardiology  ,Cardivex,Corvyx Pharma,278.6,64.2,901,,Cardiology,Cardivex,Corvyx Pharma,True,2022-01-24,2022-01-24,2022,4,2022-W04,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,278.6,64.2,901.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
12/12/2022,50,2022,  Delhi  ,  Cardiology  ,Vascolin,,331.3,71.8,957,Delhi,Cardiology,Vascolin,,True,2022-12-12,2022-12-12,2022,50,2022-W50,False,Delhi,Cardiology,Vascolin,Unknown,331.3,71.8,957.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/05/06,123,2024,,respiratory,Respivan,Aerovant Pharma,155.8,40.9,470,,respiratory,Respivan,Aerovant Pharma,True,2024-05-06,2024-05-06,2024,19,2024-W19,False,Unknown,Respiratory,Respivan,Aerovant Pharma,155.8,40.9,470.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
18-Jul-2022,29,2022,,diabetes,Metforal,Novanta Pharma,217.4,77.7,678,,diabetes,Metforal,Novanta Pharma,True,2022-07-18,2022-07-18,2022,29,2022-W29,False,Unknown,Diabetes,Metforal,Novanta Pharma,217.4,77.7,678.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025-01-27,161,2025,,  Diabetes  ,Insulyn,Insulara Biotech,272.3,50.1,777,,Diabetes,Insulyn,Insulara Biotech,True,2025-01-27,2025-01-27,2025,5,2025-W05,False,Unknown,Diabetes,Insulyn,Insulara Biotech,272.3,50.1,777.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
12-Jun-2023,76,2023,,Diabetes,Metforal,Novanta Pharma,139.2,35.1,456,,Diabetes,Metforal,Novanta Pharma,True,2023-06-12,2023-06-12,2023,24,2023-W24,False,Unknown,Diabetes,Metforal,Novanta Pharma,139.2,35.1,456.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
19-Aug-2024,138,2024,,RESPIRATORY,Respivan,Aerovant Pharma,156.7,35.4,522,,RESPIRATORY,Respivan,Aerovant Pharma,True,2024-08-19,2024-08-19,2024,34,2024-W34,False,Unknown,Respiratory,Respivan,Aerovant Pharma,156.7,35.4,522.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10/23/2023,95,2023,,Respiratory,Bronchel,Breathex Labs,178.2,63.9,559,,Respiratory,Bronchel,Breathex Labs,True,2023-10-23,2023-10-23,2023,43,2023-W43,False,Unknown,Respiratory,Bronchel,Breathex Labs,178.2,63.9,559.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
27/02/2023,61,2023,,RESPIRATORY,Airovent,Pulmovia Therapeutics,174.2,55.5,438,,RESPIRATORY,Airovent,Pulmovia Therapeutics,True,2023-02-27,2023-02-27,2023,9,2023-W09,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,174.2,55.5,438.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
07/10/2023,80,2023,,  Respiratory  ,Bronchel,Breathex Labs,243.4,55.5,701,,Respiratory,Bronchel,Breathex Labs,True,2023-07-10,2023-07-10,2023,28,2023-W28,False,Unknown,Respiratory,Bronchel,Breathex Labs,243.4,55.5,701.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
13-Jun-2022,24,2022,,DIABETES,Metforal,Novanta Pharma,438.9,85.8,1490,,DIABETES,Metforal,Novanta Pharma,True,2022-06-13,2022-06-13,2022,24,2022-W24,False,Unknown,Diabetes,Metforal,Novanta Pharma,438.9,85.8,1490.0,False,False,False,True,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION | DUPLICATE_RECORD
2022/01/31,5,2022,maharashtra,  Diabetes  ,Insulyn,,464.6,96.8,1481,maharashtra,Diabetes,Insulyn,,True,2022-01-31,2022-01-31,2022,5,2022-W05,False,Maharashtra,Diabetes,Insulyn,Unknown,464.6,96.8,1481.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
13-May-2024,124,2024,,DIABETES,Insulyn,Insulara Biotech,155.9,47.8,472,,DIABETES,Insulyn,Insulara Biotech,True,2024-05-13,2024-05-13,2024,20,2024-W20,False,Unknown,Diabetes,Insulyn,Insulara Biotech,155.9,47.8,472.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
02/03/2025,162,2025,,CARDIOLOGY,Cordamet,Meditrix Labs,188.2,54.0,535,,CARDIOLOGY,Cordamet,Meditrix Labs,True,2025-02-03,2025-02-03,2025,6,2025-W06,False,Unknown,Cardiology,Cordamet,Meditrix Labs,188.2,54.0,535.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
30-Jun-2025,183,2025,,  Cardiology  ,Cordamet,Meditrix Labs,401.6,96.7,1183,,Cardiology,Cordamet,Meditrix Labs,True,2025-06-30,2025-06-30,2025,27,2025-W27,False,Unknown,Cardiology,Cordamet,Meditrix Labs,401.6,96.7,1183.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024/01/15,107,2024,,  Respiratory  ,Respivan,Aerovant Pharma,145.3,39.8,411,,Respiratory,Respivan,Aerovant Pharma,True,2024-01-15,2024-01-15,2024,3,2024-W03,False,Unknown,Respiratory,Respivan,Aerovant Pharma,145.3,39.8,411.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
02/09/2024,140,2024,  Gujarat  ,diabetes,Metforal,,161.9,,457,Gujarat,diabetes,Metforal,,True,2024-09-02,2024-09-02,2024,36,2024-W36,False,Gujarat,Diabetes,Metforal,Unknown,161.9,,457.0,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
03/06/2023,62,2023,Karnataka ,cardiology,Vascolin,,340.2,89.8,957,Karnataka,cardiology,Vascolin,,True,2023-03-06,2023-03-06,2023,10,2023-W10,False,Karnataka,Cardiology,Vascolin,Unknown,340.2,89.8,957.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
07/22/2024,134,2024,delhi,  Cardiology  ,Cardivex,,100.2,16.4,340,delhi,Cardiology,Cardivex,,True,2024-07-22,2024-07-22,2024,30,2024-W30,False,Delhi,Cardiology,Cardivex,Unknown,100.2,16.4,340.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022-08-29,35,2022,,Cardiology,Cordamet,Meditrix Labs,323.6,94.4,1058,,Cardiology,Cordamet,Meditrix Labs,True,2022-08-29,2022-08-29,2022,35,2022-W35,False,Unknown,Cardiology,Cordamet,Meditrix Labs,323.6,94.4,1058.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
31-Jan-2022,5,2022,GUJARAT,Respiratory,Respivan,,121.5,30.7,373,GUJARAT,Respiratory,Respivan,,True,2022-01-31,2022-01-31,2022,5,2022-W05,False,Gujarat,Respiratory,Respivan,Unknown,121.5,30.7,373.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
14-Apr-2025,172,2025,,cardiology,Cordamet,Meditrix Labs,183.0,47.4,565,,cardiology,Cordamet,Meditrix Labs,True,2025-04-14,2025-04-14,2025,16,2025-W16,False,Unknown,Cardiology,Cordamet,Meditrix Labs,183.0,47.4,565.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
20/03/2023,64,2023,  Karnataka  ,  Respiratory  ,Respivan,,290.7,72.1,965,Karnataka,Respiratory,Respivan,,True,2023-03-20,2023-03-20,2023,12,2023-W12,False,Karnataka,Respiratory,Respivan,Unknown,290.7,72.1,965.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022-09-26,39,2022,,Cardiology,Cardivex,Corvyx Pharma,263.5,65.7,895,,Cardiology,Cardivex,Corvyx Pharma,True,2022-09-26,2022-09-26,2022,39,2022-W39,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,263.5,65.7,895.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
05/08/2024,136,2024,,diabetes,Metforal,Novanta Pharma,199.0,35.0,616,,diabetes,Metforal,Novanta Pharma,True,2024-08-05,2024-08-05,2024,32,2024-W32,False,Unknown,Diabetes,Metforal,Novanta Pharma,199.0,35.0,616.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
08/26/2024,139,2024,Karnatka,Diabetes,Insulyn,,402.0,100.3,1278,Karnatka,Diabetes,Insulyn,,True,2024-08-26,2024-08-26,2024,35,2024-W35,False,Karnataka,Diabetes,Insulyn,Unknown,402.0,100.3,1278.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
12/11/2023,102,2023,Andhra Pradesh,RESPIRATORY,Bronchel,,109.7,29.5,298,Andhra Pradesh,RESPIRATORY,Bronchel,,True,2023-12-11,2023-12-11,2023,50,2023-W50,False,Andhra Pradesh,Respiratory,Bronchel,Unknown,109.7,29.5,298.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
10/02/2023,92,2023,  Telangana  ,DIABETES,Glucotend,,179.9,47.2,555,Telangana,DIABETES,Glucotend,,True,2023-10-02,2023-10-02,2023,40,2023-W40,False,Telangana,Diabetes,Glucotend,Unknown,179.9,47.2,555.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
21/02/2022,8,2022,,Diabetes,Insulyn,Insulara Biotech,356.6,107.4,915,,Diabetes,Insulyn,Insulara Biotech,True,2022-02-21,2022-02-21,2022,8,2022-W08,False,Unknown,Diabetes,Insulyn,Insulara Biotech,356.6,107.4,915.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
05-Dec-2022,49,2022,,DIABETES,Glucotend,Glucera Health,250.2,40.4,753,,DIABETES,Glucotend,Glucera Health,True,2022-12-05,2022-12-05,2022,49,2022-W49,False,Unknown,Diabetes,Glucotend,Glucera Health,250.2,40.4,753.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
